"","ui","rootSource","uri","name"
"217","C1154377","GO","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1154377","regulation of circadian sleep/wake cycle, REM sleep"
"218","C1455980","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1455980","Encounter due to lack of adequate sleep"
"219","C4062854","NANDA-I","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4062854","Shortened sleep time"
"220","C4540920","NANDA-I","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4540920","Soft sleep surface"
"221","C4062599","NANDA-I","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4062599","Familial sleep paralysis"
"222","C4062617","NANDA-I","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4062617","Difficulty initiating sleep"
"223","C4062611","NANDA-I","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4062611","Nonrestorative sleep pattern"
"224","C2135957","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2135957","sleep latency on weekends"
"225","C3250005","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3250005","asthma effect on sleep"
"226","C2135956","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2135956","sleep latency on weekdays"
"227","C2029769","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2029769","headache relieved by sleep"
"228","C2133559","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2133559","recent change in sleep"
"229","C4717356","NOC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4717356","Maintains sleep routine"
"230","C4718710","NOC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4718710","Monitors sleep apnea"
"231","C4717314","NOC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4717314","Promotes adequate sleep"
"232","C0516706","NOC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0516706","Reports adequate sleep"
"233","C4717528","NOC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4717528","Monitors sleep patterns"
"234","C4718288","NOC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4718288","Obtains adequate sleep"
"235","C0513842","NIC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0513842","Monitor/record patient's sleep pattern and number of sleep hours"
"236","C0586669","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0586669","Asthma disturbs sleep frequently"
"237","C0586665","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0586665","Asthma disturbs sleep weekly"
"238","C0597473","CSP","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0597473","sleep regulatory center"
"239","C1154376","GO","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1154376","regulation of circadian sleep/wake cycle, non-REM sleep"
"240","C2919123","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2919123","Encounter due to inadequate Sleep Hygiene"
"241","C1561883","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1561883","Recurrent isolated sleep paralysis"
"242","C1561701","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1561701","Behavioral insomnia of childhood"
"243","C1403734","ICPC2ICD10ENG","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1403734","melanoma in situ; sleep"
"244","C3166264","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3166264","Reduced need for sleep"
"245","C0751946","MSH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0751946","Neonatal Sleep Myoclonus, Benign"
"246","C5444981","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5444981","Thinking about your recent sleep pattern: I sleep well"
"247","C4062619","NANDA-I","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4062619","Alteration in sleep pattern"
"248","C2911115","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2911115","Encounter due to problems related to sleep"
"249","C1821892","NOC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1821892","Dependence on sleep aids"
"250","C4716440","NOC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4716440","Benefits of adequate sleep"
"251","C4716806","NOC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4716806","Importance of adequate sleep"
"252","C4715434","NOC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4715434","Environment conducive to sleep"
"253","C0518594","NOC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0518594","Observed hours of sleep"
"254","C1444223","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1444223","Sleep pattern control education"
"255","C1444224","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1444224","Sleep pattern control management"
"256","C4551735","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4551735","Problem with Sleep"
"257","C5444982","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5444982","Thinking about your recent sleep pattern: I sleep well:Find:Pt:^Patient:Ord"
"258","C1960519","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1960519","Sleep-onset association disorder"
"259","C4237563","DSM-5","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4237563","Tobacco-induced sleep disorder"
"260","C3704075","CPT","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3704075","Sleep monitoring of patient in sleep lab"
"261","C0586663","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0586663","Asthma never disturbs sleep"
"262","C1821364","NOC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1821364","Positions on back for sleep"
"263","C0587115","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0587115","Before sleeping"
"264","C3472696","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3472696","Obstructive sleep apnea of adult"
"265","C5547377","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5547377","Education of family about sleep"
"266","C1325877","GO","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1325877","circadian sleep/wake cycle, REM sleep"
"267","C0231311","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0231311","Jet Lag Syndrome"
"268","C0599396","MSH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0599396","Sleeping Pills"
"269","C0587114","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0587114","Temporal periods relating to sleep"
"270","C4545063","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4545063","Sleep disorder caused by synthetic cannabinoid"
"271","C4511564","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4511564","Sleep disorder caused by psychoactive substance"
"272","C3661545","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3661545","Organic mixed sleep disorder"
"273","C3696876","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3696876","Education about sleep position"
"274","C1997983","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1997983","Pain onset during sleep"
"275","C3665341","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3665341","organic circadian rhythm sleep disorder, advanced sleep phase type"
"276","C3694163","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3694163","nonorganic circadian rhythm sleep disorder, advanced sleep phase type"
"277","C3694162","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3694162","nonorganic circadian rhythm sleep disorder, delayed sleep phase type"
"278","C3499372","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3499372","nonorganic circadian rhythm sleep disorder"
"279","C3499361","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3499361","organic circadian rhythm sleep disorder"
"280","C3517190","CPT","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3517190","Diagnostic test for sleep disorder"
"281","C2133558","MSH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2133558","Sleeping Habits"
"282","C2911118","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2911118","unhealthy sleep-wake schedule"
"283","C5419964","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5419964","Never Affects Sleep"
"284","C0751249","MSH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0751249","Chronic Insomnia"
"285","C0074665","MSH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0074665","sleep-promoting factor B"
"286","C4237224","ICD10CM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4237224","Non-rapid eye movement sleep arousal disorders, sleep terror type"
"287","C0472827","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0472827","Insertion of appliance for sleep apnea"
"288","C0200102","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0200102","Sleep electroencephalogram, all night"
"289","C5444383","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5444383","Taking medicine for sleep or mood"
"290","C1643220","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1643220","Finding related to sleep walking"
"291","C4304308","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4304308","Glaucoma and sleep apnea syndrome"
"292","C2919628","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2919628","Berlin questionnaire for sleep apnea"
"293","C2919187","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2919187","Periodic leg movements of sleep"
"294","C3698552","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3698552","Referral to sleep apnea clinic"
"295","C3472692","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3472692","Obstructive sleep apnea of child"
"296","C5396578","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5396578","Neurostimulation therapy for sleep apnea"
"297","C2315516","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2315516","Family history of sleep apnea"
"298","C5230298","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5230298","Treatment-emergent central sleep apnea"
"299","C4518816","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4518816","Not easily wakened from sleep"
"300","C5230267","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5230267","Propriospinal myoclonus at sleep onset"
"301","C0858972","CHV","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0858972","sleeping baby"
"302","C4272820","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4272820","programming of implantable neurostimulator for central sleep apnea during sleep study"
"303","C0852566","MDR","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0852566","Sleep phase rhythm disturbances"
"304","C4075948","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4075948","Sleeps during day"
"305","C5562969","OMIM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5562969","Obstructive sleep apnea, severe"
"306","C2078973","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2078973","involuntary movements during sleep"
"307","C2227330","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2227330","sleep assessment early insomnia"
"308","C5560114","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5560114","custom sleep apnea appliance"
"309","C4735757","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4735757","anticipatory guidance: sleep location"
"310","C5389188","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5389188","sleep medicine consultation note"
"311","C2206390","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2206390","electroencephalogram technique sleep deprived"
"312","C2206426","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2206426","electroencephalogram asleep sleep spindles"
"313","C2013985","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2013985","organic obstructive sleep apnea"
"314","C3250955","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3250955","parent education: adequate sleep"
"315","C3469076","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3469076","patient complaints: interrupted sleep"
"316","C2227332","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2227332","sleep assessment terminal insomnia"
"317","C2230137","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2230137","apnea during sleep only"
"318","C2227331","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2227331","sleep assessment middle insomnia"
"319","C2126995","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2126995","restless movements during sleep"
"320","C2021550","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2021550","electroencephalogram during sleep only"
"321","C4237227","ICD10CM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4237227","Obstructive sleep apnea hypopnea"
"322","C1561890","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1561890","Organic sleep related movement disorder"
"323","C2249851","GO","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2249851","stimulation of circadian sleep/wake cycle, sleep"
"324","C2248179","GO","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2248179","inhibition of circadian sleep/wake cycle, sleep"
"325","C2249850","GO","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2249850","activation of circadian sleep/wake cycle, sleep"
"326","C1325876","GO","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1325876","circadian sleep/wake cycle, non-REM sleep"
"327","C5444382","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5444382","Taking medicine for sleep or mood:Find:Pt:^Patient:Ord"
"328","C0154566","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0154566","Transient disorder of initiating or maintaining sleep"
"329","C1154372","GO","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1154372","negative regulation of circadian sleep/wake cycle, REM sleep"
"330","C1154375","GO","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1154375","positive regulation of circadian sleep/wake cycle, REM sleep"
"331","C1287568","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1287568","Finding related to ability to sleep"
"332","C5547003","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5547003","Evaluation of sleep pattern using actigraphy"
"333","C4546272","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4546272","Sleep disorder caused by synthetic cathinone"
"334","C0752286","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0752286","Sleep State Misperception"
"335","C5444979","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5444979","Thinking about your recent sleep pattern: I go to sleep at the same time"
"336","C1398382","ICPC2ICD10ENG","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1398382","sleep disorder; mixed type"
"337","C1390567","ICPC2ICD10ENG","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1390567","sleep disorder; excessive somnolence"
"338","C1405592","ICPC2ICD10ENG","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1405592","sleep disorder; psychoactive substance"
"339","C1456494","ICPC2ICD10ENG","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1456494","sleep disorder; insomnia type"
"340","C1409199","ICPC2ICD10ENG","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1409199","sleep disorder; parasomnia type"
"341","C0855254","MDR","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0855254","Shift-work related sleep disturbance"
"342","C3174344","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3174344","I didn't sleep as well as I usually sleep:Find:Pt:^Patient:Ord:CES-DC"
"343","C5204681","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5204681","No Steady Place to Sleep at Night"
"344","C0476212","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0476212","Sleep dysfunction with arousal disturbance"
"345","C4509118","ICD10CM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4509118","Idiopathic central sleep apnea"
"346","C1561869","ICD9CM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1561869","Other organic sleep apnea"
"347","C1561891","ICD9CM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1561891","Other organic sleep disorders"
"348","C5232971","OMIM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5232971","Poor sleep initiation and maintenance"
"349","C5552369","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5552369","Satisfaction with sleep in last 2W:Find:2W:^Patient:Ord"
"350","C2958392","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2958392","rnax monitor sleep pattern control"
"351","C2054158","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2054158","taking medication to help sleep"
"352","C5444980","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5444980","Thinking about your recent sleep pattern: I go to sleep at the same time:Find:Pt:^Patient:Ord"
"353","C2181624","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2181624","sleep study attended by technologist"
"354","C2114571","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2114571","primary insomnia with sleep apnea"
"355","C2922471","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2922471","rnax coordinate uninterrupted sleep cycles"
"356","C3694173","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3694173","noncompliance with obtaining adequate sleep"
"357","C4737770","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4737770","sleep disorder due to methamphetamine"
"358","C2114567","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2114567","primary hypersomnia with sleep apnea"
"359","C1154374","GO","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1154374","positive regulation of circadian sleep/wake cycle, non-REM sleep"
"360","C1154371","GO","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1154371","negative regulation of circadian sleep/wake cycle, non-REM sleep"
"361","C3693643","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3693643","PROMIS-29 questionnaire sleep disturbance"
"362","C3244209","HL7V3.0","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3244209","certified sleep disorders care"
"363","C3173278","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3173278","Has your child ever walked during sleep - sleep walking:Find:Pt:^Patient:Ord:PhenX"
"364","C5552370","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5552370","Satisfaction with sleep in last 2 weeks"
"365","C4062593","NANDA-I","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4062593","Sustained inadequate sleep hygiene"
"366","C4062616","NANDA-I","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4062616","Difficulty maintaining sleep state"
"367","C4237507","DSM-5","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4237507","Central sleep apnea, Central sleep apnea comorbid with opioid use"
"368","C4717842","NOC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4717842","Maintains healthy sleep routine"
"369","C4717334","NOC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4717334","Maintains safe sleep environment"
"370","C1858496","MSH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1858496","Advanced Sleep-Phase Syndrome, Familial"
"371","C0852561","MDR","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0852561","Disturbances in initiating and maintaining sleep"
"372","C2370871","ICF","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2370871","Functions involving the sleep cycle"
